neuron_label,root_id,cell_type,subtype,branch_idx,branch_order,mean_diameter_nm,total_length_nm,electrotonic_length,soma_distance_nm,synapse_count,exc_count,inh_count,exc_fraction
exc_5PET,864691135884866160,excitatory,5PET,101,5,648.8,13324.678454629655,0.028652461944116157,135657.71941350622,0,0,0,
exc_5PET,864691135884866160,excitatory,5PET,102,5,717.6,12030.143281524233,0.024597457125656422,135010.4518269535,3,3,0,1.0
exc_5PET,864691135884866160,excitatory,5PET,103,20,2617.8333333333335,16335.729041593948,0.01748751708929407,271996.04119717306,7,2,5,0.2857142857142857
exc_5PET,864691135884866160,excitatory,5PET,104,20,1093.2173913043478,65181.993750863774,0.10797793102436845,296419.173551808,20,14,6,0.7
exc_5PET,864691135884866160,excitatory,5PET,105,27,973.7647058823529,24035.65345084745,0.04218805915448544,496637.77480665833,0,0,0,
exc_5PET,864691135884866160,excitatory,5PET,106,27,801.5,9514.761718076245,0.01840800741355177,489377.3289402727,0,0,0,
exc_5PET,864691135884866160,excitatory,5PET,107,5,914.6086956521739,67037.87906955736,0.12141245199221923,138378.17696922884,9,2,7,0.2222222222222222
exc_5PET,864691135884866160,excitatory,5PET,108,5,852.0,8394.405840195077,0.015751821872037042,109056.4403545477,1,1,0,1.0
exc_5PET,864691135884866160,excitatory,5PET,109,3,1826.0,3019.8639432603386,0.003870772237538955,37051.85706603489,1,0,1,0.0
exc_5PET,864691135884866160,excitatory,5PET,110,3,1477.5,9249.051647162218,0.013179352900922491,40166.45091798583,4,1,3,0.25
exc_5PET,864691135884866160,excitatory,5PET,111,4,1517.2,6022.910493100246,0.008469263001082182,41573.24428421519,0,0,0,
exc_5PET,864691135884866160,excitatory,5PET,112,4,1057.2558139534883,126406.12337863779,0.21293090450396643,101764.85072698395,37,15,22,0.40540540540540543
exc_5PET,864691135884866160,excitatory,5PET,113,3,1197.3535353535353,144478.13054264805,0.22869229902487792,116576.79002681414,32,16,16,0.5
exc_5PET,864691135884866160,excitatory,5PET,114,3,1134.8947368421052,111002.10668077417,0.18047375629079854,99838.7780958772,31,27,4,0.8709677419354839
exc_5PET,864691135884866160,excitatory,5PET,115,21,2726.2727272727275,97334.67287156901,0.10210418695862346,328831.2421537546,38,18,20,0.47368421052631576
exc_5PET,864691135884866160,excitatory,5PET,116,21,1153.0,9360.201340555084,0.015098408255052665,284844.0063882476,1,0,1,0.0
exc_5PET,864691135884866160,excitatory,5PET,117,5,1129.7608695652175,136172.41201387913,0.2218995866876265,112670.90553770488,29,14,15,0.4827586206896552
